agencycode,agencyname,bureaucode,bureauname,accountcode,accountname,treasurycode,subfunctioncode,subfunctiontitle,beacat,onoffbudget,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,2023y,y2024,y2025
429,Nuclear Regulatory Commission,0,Nuclear Regulatory Commission,200,Salaries and Expenses,31,276,"Energy information, policy, and regulation",D,On-budget,1003000,990000,905000,909000,898000,842000,850000,850000,850000,850000,850000
429,Nuclear Regulatory Commission,0,Nuclear Regulatory Commission,300,Office of Inspector General,31,276,"Energy information, policy, and regulation",D,On-budget,12000,12000,12000,13000,12000,13000,13000,13000,13000,13000,13000
429,Nuclear Regulatory Commission,0,Nuclear Regulatory Commission,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,31,809,Deductions for offsetting receipts,M,On-budget,0,0,0,0,0,-1000,-1000,-1000,-1000,-1000,-1000
429,Nuclear Regulatory Commission,0,Nuclear Regulatory Commission,528010,"Nuclear Facility Fees, Nuclear Regulatory Commission",31,276,"Energy information, policy, and regulation",D,On-budget,-911000,-869000,-790000,-782000,-772000,-728000,-740000,-740000,-740000,-740000,-740000
430,Nuclear Safety Oversight Committee,0,Nuclear Safety Oversight Committee,3100,Salaries and expenses,,276,"Energy information, policy, and regulation",D,On-budget,0,0,0,0,0,0,0,0,0,0,0
431,Nuclear Waste Technical Review Board,0,Nuclear Waste Technical Review Board,500,Salaries and Expenses,48,271,Energy supply,D,On-budget,3000,4000,4000,4000,4000,4000,6000,6000,6000,6000,6000
431,Nuclear Waste Technical Review Board,0,Nuclear Waste Technical Review Board,500,Salaries and Expenses,48,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
432,Occupational Safety and Health Review Commission,0,Occupational Safety and Health Review Commission,2100,Salaries and Expenses,95,554,Consumer and occupational health and safety,D,On-budget,12000,13000,13000,13000,13000,13000,14000,14000,14000,14000,14000
434,Office of Government Ethics,0,Office of Government Ethics,1100,Salaries and Expenses,95,805,Central personnel management,D,On-budget,15000,16000,16000,16000,17000,18000,19000,19000,19000,19000,19000
435,Office of Navajo and Hopi Indian Relocation,0,Office of Navajo and Hopi Indian Relocation,1100,Salaries and Expenses,48,808,Other general government,D,On-budget,7000,15000,15000,15000,8000,8000,4000,4000,4000,4000,4000
436,Office of Special Counsel,0,Office of Special Counsel,100,Salaries and Expenses,62,805,Central personnel management,D,On-budget,23000,24000,25000,27000,27000,28000,27000,27000,27000,27000,27000
437,Office of the Nuclear Waste Negotiator,0,Office of the Nuclear Waste Negotiator,70,Salaries and expenses,48,271,Energy supply,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,,"Receipts, Other general government",95,808,Other general government,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,309950,Reimbursement from the Panama Canal Commission,95,403,Water transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,4073,Panama Canal Commission dissolution fund,95,403,Water transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,519010,"Tolls and other revenues, Panama Canal Commission Fund",95,403,Water transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,519020,"Payment from Panama Canal Company, Panama Canal Commission Fund",95,403,Water transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
438,Panama Canal Commission,0,Panama Canal Commission,9911,Miscellaneous expired accounts,95,808,Other general government,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
440,Postal Service,0,Postal Service,100,Office of Inspector General,18,372,Postal service,D,Off-budget,244000,249000,254000,245000,250000,250000,262000,262000,262000,262000,262000
440,Postal Service,0,Postal Service,200,"Postal Regulatory Commission, Salaries and Expenses",18,372,Postal service,D,Off-budget,15000,15000,16000,15000,15000,17000,19000,19000,19000,19000,19000
440,Postal Service,0,Postal Service,1001,Payment to the Postal Service Fund,18,372,Postal service,D,On-budget,100000,96000,35000,58000,55000,57000,55000,55000,55000,55000,55000
440,Postal Service,0,Postal Service,1001,Payment to the Postal Service Fund,18,372,Postal service,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
440,Postal Service,0,Postal Service,1004,Payment to Postal Service fund for nonfunded liabilities,18,372,Postal service,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
440,Postal Service,0,Postal Service,4020,Postal Service Fund,18,372,Postal service,M,Off-budget,-259000,0,0,0,-322000,-2000,0,0,0,0,0
441,Pres.Comm.for Study of Ethical Problems in Medicine,0,Pres. Comm. for Study of Ethical Problems in Medicine,3800,President's Comm. for the Study of Ethical Problems in,,551,Health care services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
442,President's Commission on Catastrophic Nuclear Accidents,0,President's Commission on Catastrophic Nuclear Accidents,2200,Presidential Commission on Catastrophic Nuclear Accidents,48,453,Disaster relief and insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
443,President's Commission on Pension Policy,0,President's Commission on Pension Policy,2300,President's Commission on Pension Policy,,601,General retirement and disability insurance (excluding social se,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
445,Privacy Protection Study Commission,0,Privacy Protection Study Commission,2200,Salaries and expenses,,808,Other general government,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,110,Regional rail transportation protective account,60,603,Unemployment compensation,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,111,Dual Benefits Payments Account,60,601,General retirement and disability insurance (excluding social se,D,On-budget,32000,27000,23000,21000,18000,15000,12000,12000,12000,12000,12000
446,Railroad Retirement Board,0,Railroad Retirement Board,111,Dual Benefits Payments Account,60,601,General retirement and disability insurance (excluding social se,M,On-budget,2000,2000,2000,1000,1000,1000,1000,1000,1000,1000,0
446,Railroad Retirement Board,0,Railroad Retirement Board,113,Federal Payments to the Railroad Retirement Accounts,60,601,General retirement and disability insurance (excluding social se,M,On-budget,724000,763000,715000,775000,736000,686000,719000,741000,764000,788000,818000
446,Railroad Retirement Board,0,Railroad Retirement Board,113,Federal Payments to the Railroad Retirement Accounts,60,603,Unemployment compensation,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,114,"Railroad Unemployment Insurance Extended Benefit Payments, Recovery Act",60,603,Unemployment compensation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,115,Economic Recovery Payments,60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,116,"Administrative Expenses, Recovery Act",60,601,General retirement and disability insurance (excluding social se,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,117,Railroad Unemployment Insurance Extended Benefit Payments,60,603,Unemployment compensation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,118,"Administrative Expenses, Railroad Unemployment Insurance Extended Benefit Payments",60,603,Unemployment compensation,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,200,Special management improvement fund,60,601,General retirement and disability insurance (excluding social se,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,287700,Repayment of Advances by Railroad Retirement Board,60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8010,Railroad Social Security Equivalent Benefit Account,60,601,General retirement and disability insurance (excluding social se,D,On-budget,32000,30000,30000,30000,33000,32000,31000,31000,31000,31000,31000
446,Railroad Retirement Board,0,Railroad Retirement Board,8010,Railroad Social Security Equivalent Benefit Account,60,601,General retirement and disability insurance (excluding social se,M,On-budget,7247000,7335000,7230000,7339000,7538000,7667000,7846000,8025000,8195000,8357000,8508000
446,Railroad Retirement Board,0,Railroad Retirement Board,801011,"Railroad Social Security Equivalent Benefit Account, Military Service Credits",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801012,"Railroad Social Security Equivalent Benefit Account, Income Tax Credits",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-293000,-293000,-289000,-300000,-260000,-283000,-306000,-323000,-341000,-359000,-380000
446,Railroad Retirement Board,0,Railroad Retirement Board,801031,"Railroad Social Security Equivalent Benefit Account, Receipts from Federal Old-age Survivors Ins. Trust Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-4258000,-4287000,-4316000,-4769000,-4880000,-5164000,-4875000,-5128000,-5235000,-5310000,-5307000
446,Railroad Retirement Board,0,Railroad Retirement Board,801032,"Railroad Social Security Equivalent Benefit Account, Receipts from Federal Disability Insurance Trust Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-419000,-376000,-207000,-174000,-66000,-118000,-76000,-46000,-27000,-10000,2000
446,Railroad Retirement Board,0,Railroad Retirement Board,801033,"Railroad Social Security Equivalent Benefit Account, General Fund Payment for Payroll Tax Holiday (PL 111-312)",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-1000,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801040,"Advances from the General Fund for Financial Interchange Interest, Social Security Equivalent Benefit Account",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-5000,-5000,-5000,-5000,-5000,-5000,-5000,-6000,-6000,-6000,-6000
446,Railroad Retirement Board,0,Railroad Retirement Board,801090,"Railroad Social Security Equivalent Benefit Account, Advances from the General Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8011,Rail Industry Pension Fund,60,601,General retirement and disability insurance (excluding social se,D,On-budget,73000,73000,77000,86000,83000,84000,83000,83000,83000,83000,83000
446,Railroad Retirement Board,0,Railroad Retirement Board,8011,Rail Industry Pension Fund,60,601,General retirement and disability insurance (excluding social se,M,On-budget,4958000,5093000,5313000,5469000,5579000,5671000,5654000,5714000,5737000,5767000,5807000
446,Railroad Retirement Board,0,Railroad Retirement Board,801116,"Payment from the National Railroad Retirement Investment Trust, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-1191000,-1410000,-1821000,-1809000,-1794000,-1890000,-1589000,-1935000,-1580000,-1599000,-1540000
446,Railroad Retirement Board,0,Railroad Retirement Board,801131,"Receipts from Federal Old-age Survivors Insurance Trust Fund, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801132,"Receipts from Federal Disability Insurance Trust Fund, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801150,"Interest on Advances to Railroad Unemployment Insurance Account, Rail Industry Pension Fund",60,603,Unemployment compensation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801160,"Transfer from UTF, Rail industry pension fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801170,"Federal Payments to Railroad Retirement Trust Funds, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,-425000,-465000,-421000,-470000,-471000,-403000,-413000,-418000,-423000,-429000,-438000
446,Railroad Retirement Board,0,Railroad Retirement Board,801190,"Repayable Advances from General Fund, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801195,"Interest on Advances to Railroad Social Security Equivalent Benefit Account, Rail Industry Pension Fund",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8012,Supplemental annuity pension fund,60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,801212,"Unnegotiated checks, Supplemental Annuity Pension Fund, RRB",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8018,Limitation on the Office of Inspector General,60,601,General retirement and disability insurance (excluding social se,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8051,Railroad Unemployment Insurance Trust Fund,60,603,Unemployment compensation,D,On-budget,14000,17000,15000,20000,17000,17000,17000,17000,17000,17000,17000
446,Railroad Retirement Board,0,Railroad Retirement Board,8051,Railroad Unemployment Insurance Trust Fund,60,603,Unemployment compensation,M,On-budget,86000,128000,111000,92000,92000,133000,123000,116000,115000,115000,117000
446,Railroad Retirement Board,0,Railroad Retirement Board,8118,National Railroad Retirement Investment Trust,60,601,General retirement and disability insurance (excluding social se,M,On-budget,1257000,1477000,1886000,1887000,1853000,1890000,1589000,1935000,1580000,1599000,1540000
446,Railroad Retirement Board,0,Railroad Retirement Board,811810,"Gains and Losses on Non-Federal Securities, National Railroad Retirement Investment Trust",60,909,Other investment income,N,On-budget,611000,-1558000,-2895000,-1578000,-156000,-5000,-15000,-16000,-16000,-17000,-17000
446,Railroad Retirement Board,0,Railroad Retirement Board,811830,"Interest and Dividends on Non-Federal Securities, National Railroad Retirement Investment Trust",60,909,Other investment income,N,On-budget,-286000,-388000,-406000,-406000,-454000,-458000,-456000,-476000,-492000,-507000,-502000
446,Railroad Retirement Board,0,Railroad Retirement Board,811840,"Payment from the Rail Industry Pension Fund, National Railroad Retirement Investment Trust",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,811850,"Payment from the Social Security Equivalent Benefit Account, National Railroad Retirement Investment Trust",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,811860,"Payment from the Supplemental Annuity Pension Fund, National Railroad Retirement Investment Trust",60,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
446,Railroad Retirement Board,0,Railroad Retirement Board,8237,Limitation on Administration,60,601,General retirement and disability insurance (excluding social se,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
447,Renegotiation Board,0,Renegotiation Board,100,Salaries and expenses,,54,Defense-related activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
448,Resolution Trust Corporation,0,Resolution Trust Corporation,4055,Resolution Trust Corporation revolving fund,22,373,Deposit insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
448,Resolution Trust Corporation,0,Resolution Trust Corporation,4055,Resolution Trust Corporation revolving fund,22,373,Deposit insurance,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,100,Salaries and Expenses,50,376,Other advancement of commerce,D,On-budget,8000,129000,20000,145000,239000,0,0,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,85100,"Registration and Filing Fees, SEC",50,376,Other advancement of commerce,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,143500,"General Fund Proprietary Interest Receipts, not Otherwise Classified",50,908,Other interest,N,On-budget,0,-1000,-1000,-2000,-2000,0,0,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,149200,Post-Judgment Interest,50,908,Other interest,N,On-budget,0,0,0,0,0,-1000,-1000,-1000,-1000,-1000,-1000
449,Securities and Exchange Commission,0,Securities and Exchange Commission,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,50,809,Deductions for offsetting receipts,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,5566,Securities and Exchange Commission Reserve Fund,50,376,Other advancement of commerce,M,On-budget,50000,50000,50000,75000,50000,50000,55000,0,0,0,0
449,Securities and Exchange Commission,0,Securities and Exchange Commission,5567,Investor Protection Fund,50,376,Other advancement of commerce,M,On-budget,-2000,1000,4000,173000,165000,19000,62000,93000,93000,93000,93000
449,Securities and Exchange Commission,0,Securities and Exchange Commission,556720,"Interest, Investor Protection Fund",50,908,Other interest,N,On-budget,2000,-1000,-4000,-6000,-7000,-10000,-7000,-7000,-7000,-7000,-7000
450,Select Commission on Immigration & Refugee Policy,0,Select Commission on Immigration & Refugee Policy,2600,Select Commission on Immigration and Refugee Policy,,751,Federal law enforcement activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,100,Salaries and Expenses,33,503,Research and general education aids,D,On-budget,675000,696000,729000,731000,740000,794000,820000,820000,820000,820000,820000
452,Smithsonian Institution,0,Smithsonian Institution,102,Museum programs and related research (special foreign currency program),33,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,103,Facilities Capital,33,251,General science and basic research,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,103,Facilities Capital,33,503,Research and general education aids,D,On-budget,144000,144000,134000,312000,304000,254000,290000,290000,290000,290000,290000
452,Smithsonian Institution,0,Smithsonian Institution,104,Legacy Fund,33,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,132,"Repair, restoration and alteration of facilities",33,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,133,Construction,33,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,200,"Salaries and Expenses, National Gallery of Art",33,503,Research and general education aids,D,On-budget,120000,125000,133000,142000,144000,147000,147000,147000,147000,147000,147000
452,Smithsonian Institution,0,Smithsonian Institution,201,"Repair, Restoration, and Renovation of Buildings, National Gallery of Art",33,503,Research and general education aids,D,On-budget,19000,23000,23000,24000,24000,26000,14000,14000,14000,14000,14000
452,Smithsonian Institution,0,Smithsonian Institution,302,"Operations and Maintenance, JFK Center for the Performing Arts",33,503,Research and general education aids,D,On-budget,22000,22000,22000,24000,24000,26000,26000,26000,26000,26000,26000
452,Smithsonian Institution,0,Smithsonian Institution,303,"Capital Repair and Restoration, JFK Center for the Performing Arts",33,503,Research and general education aids,D,On-budget,11000,15000,14000,17000,17000,18000,14000,14000,14000,14000,14000
452,Smithsonian Institution,0,Smithsonian Institution,400,"Salaries and Expenses, Woodrow Wilson International Center for Scholars",33,503,Research and general education aids,D,On-budget,11000,11000,11000,12000,12000,14000,8000,8000,8000,8000,8000
452,Smithsonian Institution,0,Smithsonian Institution,401,"Payment to endowment fund, Woodrow Wilson international center for scholars",33,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,1038,John F. Kennedy Center for the Performing Arts,33,303,Recreational resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,241400,Charges for Services to Trust Funds,33,803,Central fiscal operations,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,33,809,Deductions for offsetting receipts,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,8188,Endowment challenge fund,33,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,8190,Canal Zone biological area fund,33,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
452,Smithsonian Institution,0,Smithsonian Institution,819010,"Deposits, Canal Zone Biological Area Fund, Smithsonian",33,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
453,State Justice Institute,0,State Justice Institute,52,Salaries and Expenses,48,752,Federal litigative and judicial activities,D,On-budget,5000,5000,5000,5000,6000,7000,8000,8000,8000,8000,8000
454,Susquehanna River Basin Commission,0,Susquehanna River Basin Commission,500,Salaries and expenses,46,301,Water resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
454,Susquehanna River Basin Commission,0,Susquehanna River Basin Commission,501,Contribution to Susquehanna River Basin Commission,46,301,Water resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
455,Tennessee Valley Authority,0,Tennessee Valley Authority,4110,Tennessee Valley Authority Fund,64,271,Energy supply,M,On-budget,78000,354000,302000,93000,671000,-1005000,-235000,-5366000,-644000,-1108000,-1003000
455,Tennessee Valley Authority,0,Tennessee Valley Authority,4110,Tennessee Valley Authority Fund,64,452,Area and regional development,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,3300,Holocaust Memorial Museum,95,503,Research and general education aids,D,On-budget,52000,54000,57000,59000,59000,60000,60000,60000,60000,60000,60000
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,3300,Holocaust Memorial Museum,95,503,Research and general education aids,M,On-budget,0,45000,34000,22000,0,0,0,0,0,0,0
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,387530,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,95,809,Deductions for offsetting receipts,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,8279,Gifts and donations,95,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,827900,"Gifts and donations, U.S. Holocaust Memorial Council",95,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
456,United States Holocaust Memorial Museum,0,United States Holocaust Memorial Museum,827910,"Donations, Gifts and Donations",95,503,Research and general education aids,M,On-budget,0,-45000,-34000,-22000,0,0,0,0,0,0,0
458,United States Institute of Peace,0,United States Institute of Peace,1300,United States Institute of Peace,95,153,Conduct of foreign affairs,D,On-budget,35000,35000,40000,38000,39000,45000,16000,16000,16000,16000,16000
458,United States Institute of Peace,0,United States Institute of Peace,8283,Gifts and contributions,95,153,Conduct of foreign affairs,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
458,United States Institute of Peace,0,United States Institute of Peace,828300,Gifts and contributions,95,153,Conduct of foreign affairs,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
459,United States Metric Board,0,United States Metric Board,3100,Salaries and expenses,,376,Other advancement of commerce,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
459,United States Metric Board,0,United States Metric Board,8278,Gifts and donations,,376,Other advancement of commerce,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
460,United States Railway Association,0,United States Railway Association,100,Administrative expenses,98,401,Ground transportation,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
460,United States Railway Association,0,United States Railway Association,111,Payments for purchase of Conrail securities,98,401,Ground transportation,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
460,United States Railway Association,0,United States Railway Association,4198,Regional rail reorganization program,98,401,Ground transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
462,United States Synthetic Fuels Corporation,0,United States Synthetic Fuels Corporation,4017,Synthetic Fuels Corporation,,271,Energy supply,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
463,Washington Metropolitan Area Transit Authority,0,Washington Metropolitan Area Transit Authority,300,Interest payments,46,401,Ground transportation,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,,"Receipts, Water resources",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,100,Water resources planning,85,301,Water resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815610,"Pacific-Northwest River Basin Comm., General fund contributions",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815630,"Pacific-Northwest River Basin Comm., Fees for admin. services",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815710,"Great Lakes Basin Commission, General fund contributions, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815730,"Great Lakes Basin Commission, Fees for administrative services",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815810,"Basin Commissions, General fund contributions, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815910,"New England River Basin Comm., General fund contributions, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,815930,"New England River Basin Comm., Fees for administrative services",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,816010,"Ohio River Basin Comm., General fund contributions, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,816030,"Ohio River Basin Comm, Fees for administrative services, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,816110,"Missouri River Basin Commission, General fund contributions, WRC",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,816130,"Missouri River Basin Commission, Fees for administrative service",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,816210,"Upper Mississippi River Basin Comm., General fund contributions",85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
464,Water Resources Council,0,Water Resources Council,9971,River Basin Commissions,85,301,Water resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
465,Christopher Columbus Fellowship Foundation,0,Christopher Columbus Fellowship Foundation,100,Salaries and Expenses,76,502,Higher education,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
465,Christopher Columbus Fellowship Foundation,0,Christopher Columbus Fellowship Foundation,8187,Christopher Columbus Fellowship Foundation,76,502,Higher education,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
465,Christopher Columbus Fellowship Foundation,0,Christopher Columbus Fellowship Foundation,818730,"Gifts and Donations, Christopher Columbus Fellowship Foundation",76,502,Higher education,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
465,Christopher Columbus Fellowship Foundation,0,Christopher Columbus Fellowship Foundation,818750,"General Fund Payment, Christopher Columbus Scholarship Fund",76,502,Higher education,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
466,Community Investment Program,0,Community Investment Program,2400,Community investment program,48,451,Community development,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
467,Intelligence Community Management Account,0,Intelligence Community Management Account,401,Intelligence Community Management Account,95,54,Defense-related activities,D,On-budget,488000,489000,500000,522000,506000,556000,663000,676000,698000,692000,694000
